ID,Name,First Air Date,Overview,Popularity,Vote Average,Vote Count,Poster_URL,Backdrop_URL,Genres,Age_Rating,Keywords,Director,full_title
53129,Hikari Sentai Maskman,1987-02-28,"Commander Sugata discovered the existence of the Royal Underground Empire Tube, a malignant force that desires to dominate the land, which is based underneath Japan.  He recruits five young people, each one specializing in a style of martial arts, and teaches them in the ways of the mystical ""Aura Power"" energy.  A year after he recruited and trained the Maskmen, Tube is ready to strike.",0.12168598485553221,0.8300000000000001,0.027906976744186046,https://image.tmdb.org/t/p/w500/dupV2Bm1W20yypWsMoEAx6AohSR.jpg,https://image.tmdb.org/t/p/w780/zUic1DvfcaZhu7O92H7VswOwZ8o.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure']",Unrated,"['martial arts', 'mecha', 'giant robot', 'super sentai', 'henshin heroes', 'tokusatsu', 'defensores da luz maskman']",Unknown,Hikari Sentai Maskman (1987)
6243,Super Android Metalder,1987-03-16,"Choujinki Metalder is the sixth and shortest entry of the Metal Hero Series, running from March 16, 1987, to January 17, 1988, for only 39 episodes. It was the first series to air on Sundays instead of Mondays. Metalder bears many similarities to Toei's earlier program Android Kikaider, particularly in its themes, characters, and the hero's costume design. The action footage of Metalder was adaptated for the first two seasons of VR Troopers. On February 21, 2007, Toei released the complete Metalder TV series and film on a seven-disc DVD set.  For distribution purposes, Toei refers to this television series as Metalder.",0.0613825373495321,0.86,0.03255813953488372,https://image.tmdb.org/t/p/w500/3KaowKMVkclnnTbCxnhUYOvGJxQ.jpg,https://image.tmdb.org/t/p/w780/c7FXKkvTrYzhZz19rXafZw2gzAC.jpg,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy', 'Kids']",R,"['superhero', 'metal hero', 'henshin heroes', 'tokusatsu']",Unknown,Super Android Metalder (1987)
263079,Kamen Rider Black,1987-10-04,"Desperate and terrified, Kotaro Minami escaped the clutches of the ancient secret society, Gorgom—but in doing so, left behind his best friend and adoptive brother, Nobuhiko Akizuki. Both have been transformed into beings of immense power in order to serve Gorgom's dark purposes. If left unchecked, Gorgom will destroy humanity and eliminate all traces of its civilization and culture.  Now the powerful cyborg known as Kamen Rider Black, Kotaro will use the powers Gorgom gave him to preserve justice and freedom, as well as to save his brother. But Gorgom has their own plans for Nobuhiko—and if Kotaro can't save him, he may have to fight him!",0.050182328973562305,0.85,0.018604651162790697,https://image.tmdb.org/t/p/w500/a9cZ345kSfpRg2jeZlZ0BQq2wJO.jpg,https://image.tmdb.org/t/p/w780/mxeDQy9kAfY2cU89qSWct8Teslc.jpg,"['Action & Adventure', 'Drama', 'Kids', 'Mystery', 'Sci-Fi & Fantasy']",R,"['cult', 'superhero', 'brother against brother', 'motorcycle', 'henshin heroes', 'tokusatsu']",Unknown,Kamen Rider Black (1987)
237396,German Detective Team Maringumi,1988-01-10,The eighth entry in the Toei Fushigi Comedy Series.,0.009083889932835962,0.6,0.004651162790697674,https://image.tmdb.org/t/p/w500/96RrEoNJfG5UeEMmtrXorvEKlPQ.jpg,,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Comedy']",R,['tokusatsu'],Unknown,German Detective Team Maringumi (1988)
6504,Ninja Olympiad,1988-01-24,"The Sorcerers Clan, led by the centuries-old Org Ninja Dokusai, has made its move to retrieve the treasured map of Pako that has been in possession by the Yamaji family for generations. Tetsuzan Yamaji, the 34th grandmaster of the Togakure Ryu Ninpo, entrust his son and daughter, Toha and Mei, to protect the Pako from the forces of the Sorcerers Clan. By donning the Jiraiya Suit inherited from his father, Toha becomes Jiraya, Master of the Togakure School, who must face against the evil Sorcerers Clan, as well as numerous ninjas from different parts of the world.",0.06021507376881431,0.76,0.10697674418604651,https://image.tmdb.org/t/p/w500/iAML9dZEHkfVky1IPgsgOlwP5me.jpg,https://image.tmdb.org/t/p/w780/kbcm5UNsvsuvGQdKWkWwkd66nrF.jpg,"['Drama', 'Sci-Fi & Fantasy']",Unrated,"['ninja', 'ninja warrior', 'metal hero', 'tokusatsu']",Unknown,Ninja Olympiad (1988)
5665,Choujuu Sentai Liveman,1988-02-27,"Yusuke, Jo, Megumi, Kenji, Gou and Rui are students at Academia but the latter three decide to turn bad and join forces with the evil army Volt. When the defectors return, their three friends are forced to combat them as Choujuu Sentai Liveman. With the help of an android ally named Colon and a few others along the way, the Liveman must save the world and their friends.",0.07528047033433181,0.82,0.772093023255814,https://image.tmdb.org/t/p/w500/hbMV06yJ6nHWj0LweEQCDXWhXcq.jpg,https://image.tmdb.org/t/p/w780/lFSoJkiH2QTJDRYeodpg2kJXvNA.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy']",R,"['mecha', 'giant robot', 'super power', 'superhero team', 'sentai', 'super sentai', 'henshin heroes', 'friends to enemies', 'tokusatsu']",Unknown,Choujuu Sentai Liveman (1988)
274922,Kamen Rider Black RX,1988-10-23,"Following the fall of Gorgom, Kotaro Minami tries to live a normal life with the Sahara family. However, this brief moment of peace is soon shattered by the arrival of the Crisis Empire—an evil alien menace that aims to eradicate humanity and claim dominion over Earth. After refusing to aid them in their nefarious goals, Kotaro is thrown hurtling back towards the planet with his transformation belt shattered. However, when he awakens, Kotaro discovers that the sun’s rays have blessed him with new power—the power of Kamen Rider Black RX!",0.024344638970027352,1.0,0.009302325581395349,https://image.tmdb.org/t/p/w500/xsbW2qdfZuaiTIwm0zxDpSXwOGc.jpg,https://image.tmdb.org/t/p/w780/bbDhCf7tthwZqzXXJwGMPNYZP5F.jpg,"['Action & Adventure', 'Kids', 'Sci-Fi & Fantasy']",R,"['sequel', 'superhero', 'alien attack', 'henshin heroes', 'tokusatsu']",Unknown,Kamen Rider Black RX (1988)
237397,Magical Chinese Girl Pai Pai!,1989-01-15,"The ninth entry in the Toei Fushigi Comedy Series. In a hidden realm ruled by a whimsical prince, a heroine's quest to rescue her ramen-transformed lover leads her to a quirky family in Tokyo, sparking magical mayhem and comedic chaos.",0.020995739455617782,0.6,0.004651162790697674,https://image.tmdb.org/t/p/w500/xyIFaXyQaHSk7JRyAITeThvzzsW.jpg,,"['Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy']",R,"['magical girl', 'tokusatsu']",Unknown,Magical Chinese Girl Pai Pai! (1989)
530,Mobile Cop Jiban,1989-01-29,Naoto detective Jiban fights for justice against Bioron and his evil plans to conquer the world.,0.1323047870658059,0.79,1.0,https://image.tmdb.org/t/p/w500/1c2dJkUI3KV1Vk59KJDvjpcHXpu.jpg,https://image.tmdb.org/t/p/w780/99U7I4MHr8IPb75vzuu9fVuP2DG.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy']",Unrated,"['detective', 'police', 'superhero', 'robot', 'super power', 'metal hero', 'henshin heroes', 'tokusatsu']",Unknown,Mobile Cop Jiban (1989)
3622,Kousoku Sentai Turboranger,1989-02-25,"Five high school students transform into Turborangers to defend the Earth from the Boma Hundred Tribes, who awoke from a 20,000 year-long sleep. They engage in battle using weapons developed by Doctor Dazai.",0.06885244376639565,1.0,0.018604651162790697,https://image.tmdb.org/t/p/w500/72v6v7QxHE4wTlUkaxlLrYNTgcC.jpg,https://image.tmdb.org/t/p/w780/lyZ2r5mCm1leDOFkMs2wknUDGlH.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure']",R,"['high school', 'mecha', 'giant robot', 'teen superhero', 'sentai', 'super sentai', 'cars', 'henshin heroes', 'tokusatsu']",Unknown,Kousoku Sentai Turboranger (1989)
237398,Magical Chinese Girl Ipanema!,1989-07-23,The tenth entry in the Toei Fushigi Comedy Series.,0.01866081229418222,0.6,0.004651162790697674,https://image.tmdb.org/t/p/w500/hcWxofjgUWAa7tlgIfcvRUJeu8s.jpg,,"['Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy']",R,"['magical girl', 'tokusatsu']",Unknown,Magical Chinese Girl Ipanema! (1989)
66614,La Belle Fille Masquée Poitrine,1990-01-07,"The eleventh entry in the Toei Fushigi Comedy Series.  Yuko Murikami stops by a shrine to pray for the new school year. Yuko accidentally breaks the bell and drops it on top of a turtle's head. Because she is the only person that stopped by the shrine in a long time, he grants her the power to become a superheroine, based on another ancient deity. It is her job to protect her neighborhood from the threats it faces. By yelling ""Cosmo Magic! Métamorphose!!"",  she transforms into the Masked Beauty Poitrine!",0.04684273195780387,0.8,0.009302325581395349,https://image.tmdb.org/t/p/w500/2pxIl32GtXBHxZLwZtqbx2jYcoa.jpg,https://image.tmdb.org/t/p/w780/115UfyJT4rkXxTFzNISvN7K58Zi.jpg,"['Action & Adventure', 'Comedy', 'Family', 'Kids']",R,"['teen superhero', 'japanese girl hero', 'henshin heroes', 'magical girl', 'tokusatsu']",Unknown,La Belle Fille Masquée Poitrine (1990)
3917,Special Rescue Police Winspector,1990-02-04,"In 1999, advanced science and technology enriched people's lives, but the damage caused when they were misused for crimes or went out of control and went out of control was also great. The Special Rescue Police Winspector (abbreviated as WSP) was established to deal with such a situation. Their purpose is not only to investigate crimes and arrest suspects but also to save the lives of those involved in crimes and disasters.",0.10221120392937544,0.8,0.06046511627906977,https://image.tmdb.org/t/p/w500/itQUGtMTczHI0zuSksGBEGVWPBk.jpg,https://image.tmdb.org/t/p/w780/m6PIE3VAXm45WO5dTXOEQpYHQon.jpg,['Action & Adventure'],Unrated,"['police', 'rescue', 'metal hero', 'henshin heroes', 'tokusatsu']",Unknown,Special Rescue Police Winspector (1990)
18303,Ultraman: Towards the Future,1990-09-25,"Jack Shindo and Stanley Haggard are members of the first manned expedition to Mars, and on the red planet find a giant slug-like monster, Goudes/Gudis. Shindo is pinned by a rockslide and Haggard tries to escape in their ship but is blown up by Gudis. Suddenly a giant warrior, Ultraman Great, arrives and fights Goudes, but when Ultraman is on the verge of victory Goudes changes into a virus and travels to Earth where it mutates other creatures into monsters and awakens existing ones. Needing a human host to survive on Earth, Ultraman joins with Jack, allowing him to become the mighty alien when all seems lost. He joins UMA in order to help them battle the monsters.",0.02460045768293364,0.8,0.023255813953488372,https://image.tmdb.org/t/p/w500/kQ4Tn2ScxL9atf2yEOToBIYZX8i.jpg,https://image.tmdb.org/t/p/w780/1PXvJf3L0UK59xiW3OIa8QL7g5p.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy']",R,"['monster', 'hero', 'villain', 'superhero', 'giant monster', 'kaiju', 'supervillain', 'ultraman', 'henshin heroes', 'tokusatsu', 'australian']",Unknown,Ultraman: Towards the Future (1990)
237401,Mysterious Nile Girl Thutmose,1991-01-06,The twelfth entry in the Toei Fushigi Comedy Series.,0.02116318443133826,0.6,0.004651162790697674,https://image.tmdb.org/t/p/w500/yGrDOYh6WfYY0Og9lnbfiQ6Wd4K.jpg,,"['Comedy', 'Sci-Fi & Fantasy']",R,"['egyptian mythology', 'henshin heroes', 'magical girl', 'tokusatsu']",Unknown,Mysterious Nile Girl Thutmose (1991)
3704,Super Rescue Solbrain,1991-01-20,"After the Winspector police team leaves Japan to fight crime in France, Chief Shunsuke Masaki realizes he must create a new police team to defend Tokyo from crime. He creates Solbrain – a high-tech special rescue force, expert in missions requiring rescue and firepower. Its leader is Daiki Nishio, a rookie detective who can use the Plus Up command in his car to transform into SolBraver. Other members are Reiko Higuchi, also able to use the Plus Up command to transform into SolJeanne, SolBraver's female counterpart; and SolDozer, a yellow bulldozer robot.",0.09663900723734396,0.85,0.018604651162790697,https://image.tmdb.org/t/p/w500/yjOR1YhVFLqPBjRhLECINppKNaE.jpg,https://image.tmdb.org/t/p/w780/i3whgy6V1Eo0BfSItrsm5TLszSU.jpg,['Action & Adventure'],R,"['police', 'superhero', 'rescue', 'kaiju', 'metal hero', 'henshin heroes', 'tokusatsu']",Unknown,Super Rescue Solbrain (1991)
237402,Sing! Great Dragon Palace,1992-01-05,The thirteenth entry in the Toei Fushigi Comedy Series.,0.019023609741576592,0.6,0.004651162790697674,https://image.tmdb.org/t/p/w500/dSO3QoQhDsSMidv7uYLiQUlbFzJ.jpg,,"['Comedy', 'Sci-Fi & Fantasy']",R,"['magical girl', 'tokusatsu']",Unknown,Sing! Great Dragon Palace (1992)
6605,Special Rescue Exceedraft,1992-02-02,"Special Rescue Exceedraft is the last part of the Rescue Heroes Trilogy in Toei Company's Metal Hero Series of superhero TV series. It was aired in Japan from February 2, 1992 to January 24, 1993. The series was initially conceived as taking place in a new continuity, leading to weaker ties to Solbrain and Winspector.",0.09615062605815924,0.8800000000000001,0.023255813953488372,https://image.tmdb.org/t/p/w500/7ASMflM9O3QZwAHr2ZdyeKWwjVf.jpg,https://image.tmdb.org/t/p/w780/cwT5CSV4d3ogSYyzLuwBvZ1xgUb.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy']",R,"['police', 'rescue', 'metal hero', 'henshin heroes', 'tokusatsu']",Unknown,Special Rescue Exceedraft (1992)
12114,Super Sentai Zyuranger,1992-02-21,"Five young warriors from the ancient civilization of Dinosaur-evolved Humans are awakened in the present day after 170 million years of suspended animation when their sworn enemy, Bandora the Witch, is inadvertently released from her magical container on Planet Nemesis by two astronauts.  The five warriors, the Zyurangers, must summon the power of mechanical-looking deities known as the Guardian Beasts, each modeled after a different prehistoric beast, in order to protect mankind from Bandora's evil forces.",0.1472492511488586,0.8,0.06511627906976744,https://image.tmdb.org/t/p/w500/eipXPO8a6qxczRxrgjv7McVJ5Kq.jpg,https://image.tmdb.org/t/p/w780/6bQJ64IpmrXxBQJ5f7jJL0pHh0D.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Kids']",PG,"['monster', 'tyrannosaurus rex', 'triceratops', 'mammoth', 'superhero', 'mecha', 'tribe', 'giant robot', 'giant monster', 'alien invasion', 'ancient culture', 'superhero team', 'saber-toothed tiger', 'kaiju', 'fratricide', 'evil witch', 'masked superhero', 'suspended animation', 'pteranodon', 'super sentai', 'robot dinosaur', 'henshin heroes', 'tokusatsu']",Unknown,Super Sentai Zyuranger (1992)
237400,Keeping-Words Sisters Chouchoutrian,1993-01-10,The fourteenth entry in the Toei Fushigi Comedy Series.,0.029935440659361105,0.6,0.004651162790697674,https://image.tmdb.org/t/p/w500/bGIzHeEU5T2grmmbu0TirPFZrYi.jpg,,"['Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy']",R,"['magical girl', 'tokusatsu', 'three sisters']",Unknown,Keeping-Words Sisters Chouchoutrian (1993)
1303,Special Investigation Robo Janperson,1993-01-31,"Special Investigation Robo Janperson was the 1993 installment in Toei Company’s Metal Hero Series. The series revolved around Janperson, a robotic detective who patrolled the streets of Tokyo and fought against three different underworld organizations who used super technology to subjugate the masses. Unlike most Metal Heroes, a monster-of-the-week was rarely shown and most of the villains are criminals akin to television police dramas. The name given to this series by Toei for international distribution is Jumperson.",0.07780144746879011,0.78,0.19069767441860466,https://image.tmdb.org/t/p/w500/8SpoCyMwwtgn3vjAKpdX2YZNQ8v.jpg,https://image.tmdb.org/t/p/w780/jwI0S3ASw66c2aBIV5prD6Jqa8X.jpg,"['Action & Adventure', 'Kids', 'Sci-Fi & Fantasy']",R,"['android', 'superhero', 'metal hero', 'henshin heroes', 'tokusatsu']",Unknown,Special Investigation Robo Janperson (1993)
19832,Gridman the Hyper Agent,1993-04-03,"Three computer-savvy kids, Naoto, Yuka and Ippei created their own videogame superhero, but then discover it possessed by an inter-dimensional police officer, Gridman. Pursuing an evil program called Kahn Digifer, he merges with Naoto and fights Kahn Digifer's digitized monsters in order to prevent the computerized demon from wreaking havoc on the Human World.",0.07502000037209995,0.8,0.018604651162790697,https://image.tmdb.org/t/p/w500/3gfTjRfyBagnQO6tvhiDiWapObq.jpg,https://image.tmdb.org/t/p/w780/xwZntMSiFFxgwISKTpE2huK4DjS.jpg,"['Action & Adventure', 'Drama', 'Sci-Fi & Fantasy']",Unrated,"['monster', 'computer virus', 'computer program', 'computer', 'high school', 'superhero', 'giant monster', 'cyberspace', 'giant man', 'kaiju', 'power armor', 'futuristic vehicle', 'kyodai hero', 'henshin heroes', 'tokusatsu', 'gridman']",Unknown,Gridman the Hyper Agent (1993)
18305,Ultraman: The Ultimate Hero,1993-12-16,"The members of WINR (pronounced ""Winner"") respond when members of the alien Baltan race attack Earth, but the Baltans are only fended off when a gigantic alien, Ultraman Powered, joins with WINR member Kenichi Kai and gives him the power to metamorphose into Ultraman in times of danger. At the end of the first episode Ultraman declares that the Baltans were not completely defeated and that he will remain on Earth to continue the fight. WINR and Ultraman destroy numerous other monsters, but WINR learns that the Baltans were arranging all the battles to learn Ultraman's strengths and weaknesses",0.025428380062884892,0.82,0.018604651162790697,https://image.tmdb.org/t/p/w500/hiF2akj9StGdI2wHyLJjm98haIz.jpg,https://image.tmdb.org/t/p/w780/qVFcJ0Ud1tTGWBpc8EuKYv9Vju.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy']",R,"['monster', 'hero', 'villain', 'superhero', 'giant monster', 'american', 'kaiju', 'ultraman', 'henshin heroes', 'tokusatsu']",Unknown,Ultraman: The Ultimate Hero (1993)
1394,Ninja Sentai Kakuranger,1994-02-17,"It's been a long time since the great war between the Three God Generals and the Youkais, an ancient race of monstrous spirits. Since then, imprisoned in a cave protected by the mystical Seal Door, their leader Daimaou and his Youkai army wait, planning for the day they can finally strike. That day has arrived and it is up to the Kakurangers, along with the Three God Generals, to defeat the Youkais, before Daimaou's villainy destroys Earth!",0.1330350332099202,0.8300000000000001,0.04186046511627907,https://image.tmdb.org/t/p/w500/zxInqzS33cyk9Af2m9ftfi6cMQS.jpg,https://image.tmdb.org/t/p/w780/m4nUjyQFiawhcViG2CkWNI7MdMl.jpg,"['Action & Adventure', 'Comedy', 'Sci-Fi & Fantasy', 'Kids']",PG,"['monster', 'van', 'superhero', 'mecha', 'ninja', 'giant robot', 'giant monster', 'demon', 'female ninja', 'super power', 'superhero team', 'cowboy', 'kaiju', 'youkai', 'food truck', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Ninja Sentai Kakuranger (1994)
3228,Juukou B-Fighter,1995-02-05,"Juukou B-Fighter is a 1995 Japanese tokusatsu television series. B-Fighter is short for ""Beetle Fighter"". It was part of Toei's ongoing Metal Hero Series. It dealt with three members of the prestigious Earth Academia fighting against the evil forces of the otherworldly Jamahl Empire. The action footage and props were later used for Big Bad Beetleborgs.",0.10939273288805375,0.97,0.027906976744186046,https://image.tmdb.org/t/p/w500/oEqJT5NyPcaM06NkHbx1HOKwiXy.jpg,https://image.tmdb.org/t/p/w780/j5hx9WYbKHdcnA7xIk3D6ZIf2gi.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy']",R,"['superhero', 'superhero team', 'metal hero', 'power suit', 'henshin heroes', 'tokusatsu']",Unknown,Juukou B-Fighter (1995)
5224,Chouriki Sentai Ohranger,1995-03-03,"It is the year 1999. The Machine Empire of Baranoia, led by Emperor Bacchus Wrath, has invaded Earth with the intention of wiping out all human life and bringing about machine rule. Chief Counselor Miura of the UAOH (United Airforce Overtech Hardware), in a desperate attempt to quell this invasion, has revived super energies born of the lost civilization of Pangaea. Enlisting an elite squad of the finest officers the UAOH has to offer, Miura has harnessed Tetrahedron Power, granting the team the power to transform into the Ohrangers… and save humanity from its darkest crisis yet!",0.1335745781316862,0.77,0.05581395348837209,https://image.tmdb.org/t/p/w500/sENIuEmoVNDYIDkeQf4DS7q6YEr.jpg,https://image.tmdb.org/t/p/w780/1uI2P8Ubz3FCtZqos1ZlHnLO8IW.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",PG,"['monster', 'superhero', 'mecha', 'giant robot', 'giant monster', 'alien invasion', 'superhero team', 'military', 'jet pilot', 'evil robot', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Chouriki Sentai Ohranger (1995)
6342,B-Fighter Kabuto,1996-03-03,"B-Fighter Kabuto is a Japanese television series in the Metal Hero Series. It is the sequel to Juukou B-Fighter, taking place five years after the preceding B-Fighter series. Kabuto aired from 1996 to 1997. The action footage and props were used for the Beetleborgs Metallix series.",0.030526149323708347,0.97,0.027906976744186046,https://image.tmdb.org/t/p/w500/tPMK9jbwMpupDcDgthncQ69fDej.jpg,https://image.tmdb.org/t/p/w780/symmVq81CHMwtOjpUnBwJf9mdCG.jpg,"['Action & Adventure', 'Kids']",R,"['sequel', 'beetle', 'metal hero', 'henshin heroes', 'tokusatsu']",Unknown,B-Fighter Kabuto (1996)
20060,Choukou Senshi Changerion,1996-04-03,"The DarkZide stealthily appeared on Earth from their dying world in Dark Dimension to acquire the Larmu, human life-energy, to continue their existence. To counter the threat, Takeshi Munakata of the Cabinet Secret Service established the group S.A.I.D.O.C to intercept the DarkZide. S.A.I.D.O.C developed the Crystal Power needed to completed the Changérion project. However, the power was accidentally transferred into the body of detective Akira Suzumura.",0.026642356136858364,1.0,0.009302325581395349,https://image.tmdb.org/t/p/w500/blRKEvMJpHO7bkTUsl9Xqy0VnOC.jpg,https://image.tmdb.org/t/p/w780/tONQy1FLsXfp8QawdBQgv2DVxG.jpg,"['Action & Adventure', 'Sci-Fi & Fantasy']",R,"['henshin heroes', 'surreal humor', 'tokusatsu']",Unknown,Choukou Senshi Changerion (1996)
2253,Ultraman Tiga,1996-09-07,A high-tech squadron protects Earth from evil monsters and aliens with the help of a giant super-being named Ultraman Tiga.,0.13465366797521816,0.8099999999999999,0.5116279069767442,https://image.tmdb.org/t/p/w500/lYvAiTqXFGuLqos0Wi7899scn6z.jpg,https://image.tmdb.org/t/p/w780/asqloozvbP3BUkDrvQbmaPyFaF0.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']",R,"['japan', 'monster', 'hero', 'villain', 'superhero', 'giant monster', 'kaiju', 'supervillain', 'kyodai hero', 'ultraman', '奥特曼', '超人', 'henshin heroes', 'tokusatsu', 'tiga']",Unknown,Ultraman Tiga (1996)
3723,Denji Sentai Megaranger,1997-02-14,"When his video game prowess is discovered by the International Network of Excel-Science and Technology — or I.N.E.T. — high school student Kenta Date is brought in to lend his expertise to their mysterious research. Meanwhile, four classmates show up, wanting to know more about the I.N.E.T. facility. Their experience will change their lives forever, as I.N.E.T. survives an attack by the nefarious Dr. Hinelar and an army from another dimension determined to conquer our reality! Now, it's up to Kenta and his four classmates to ""install Megaranger"" and become the team of heroes their video games prepared them to be!",0.14172821819940837,0.85,0.046511627906976744,https://image.tmdb.org/t/p/w500/gKtYenCKKsf69xDPXDIpdpt9iT2.jpg,https://image.tmdb.org/t/p/w780/HfUx5Fb3tlC8z30R15jZ9MMrof.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",PG,"['monster', 'high school', 'superhero', 'alternate dimension', 'space', 'mecha', 'giant robot', 'giant monster', 'superhero team', 'space shuttle', 'kaiju', 'arcade game', 'sentai', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Denji Sentai Megaranger (1997)
85995,B-Robo Kabutack,1997-02-23,"B-Robo Kabutack is a Japanese television series and is the sixteenth series as part of Toei Company's Metal Hero Series of tokusatsu programs. It aired from February 23, 1997 to March 1, 1998. It is the first of the kiddie shows made by Toei in the Metal Hero Series line.",0.11360211352769356,0.73,0.06976744186046512,https://image.tmdb.org/t/p/w500/g4yxg6okcVjaPb9p3F9sUO0gF6v.jpg,https://image.tmdb.org/t/p/w780/aBlr2s6ZdHIzWprKPQv5OuBsbUP.jpg,"['Animation', 'Kids']",R,"['kabutack', '铁甲小宝', 'metal hero', 'henshin heroes', 'tokusatsu']",Unknown,B-Robo Kabutack (1997)
3459,Ultraman Dyna,1997-09-06,"As humanity begins migrating beyond Earth, a new Ultraman named Dyna arrives and bonds with defense organization GUTS' newest recruit, Shin Asuka, to protect a colony on Mars.",0.07966194719901766,0.9,0.06511627906976744,https://image.tmdb.org/t/p/w500/gUoe3ZGS2am6obGeKltUkwF7UO.jpg,https://image.tmdb.org/t/p/w780/wqwMOxuVB8Qaz7VfMnoSYQrnFfE.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']",G,"['japan', 'monster', 'hero', 'villain', 'superhero', 'extraterrestrial', 'giant monster', 'kaiju', 'giant', 'supervillain', 'kyodai hero', 'ultraman', 'henshin heroes', 'ultraman dyna', 'tokusatsu']",Unknown,Ultraman Dyna (1997)
410,Seijuu Sentai Gingaman,1998-02-22,"Three millennia after the first invasion of the Space Pirates Barban, a new set of Gingamen — Hyuuga, Gouki, Hayate, Hikaru, Saya — have been selected to protect the Earth. That is, unless the Barban are able to disrupt the ceremony!",0.13034195985041583,0.67,0.027906976744186046,https://image.tmdb.org/t/p/w500/k4akv3Eu90mR0E0WP6TlAzQBPym.jpg,https://image.tmdb.org/t/p/w780/2dUiV8MqQesrLhb8FALnaqHwjub.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",PG,"['monster', 'pirate gang', 'superhero', 'mecha', 'giant robot', 'giant monster', 'pirate', 'nature', 'superhero team', 'kaiju', 'space pirate', 'forest spirit', 'sentai', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Seijuu Sentai Gingaman (1998)
16563,Robot Dog Detective Robotack,1998-03-08,"Tetsuwan Tantei Robotack is a Japanese Tokusatsu television series created and produced by Toei Company. The series is the seventeenth and final installment of the Metal Hero Series and the partial sequel to B-Robo Kabutack. It premiered on March 8, 1998, the week following the finale of B-Robo Kabutack and ended on January 24, 1999. It joins with Bomberman B-Daman Bakugaiden, Seiju Sentai Gingaman and Yume no Crayon Oukoku as a program featured in TV Asahi.",0.01799103239130031,1.0,0.009302325581395349,https://image.tmdb.org/t/p/w500/lA1wFU3wRuRRRXayEhaYSB4zjJN.jpg,https://image.tmdb.org/t/p/w780/7Fa936B4fHDZYxUgDZsgZz6aVYc.jpg,['Comedy'],R,"['metal hero', 'henshin heroes', 'tokusatsu']",Unknown,Robot Dog Detective Robotack (1998)
4426,Ultraman Gaia,1998-09-05,"Ultraman Gaia is a Japanese tokusatsu TV show and is the 13th show in the Ultra Series. Created by Chiaki J. Konaka and produced by Tsuburaya Productions and Mainichi Broadcasting System, Ultraman Gaia was aired on JNN TV stations from September 5, 1998 until August 28, 1999, with a total of 51 episodes.",0.18958957375951185,0.8699999999999999,0.05116279069767442,https://image.tmdb.org/t/p/w500/vy3WvKpc3qev0AGQWLJBoaUIE4N.jpg,https://image.tmdb.org/t/p/w780/uC8OXa2OzdlAgcptPr6GrtUzzDw.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Drama']",Unrated,"['japan', 'monster', 'hero', 'villain', 'superhero', 'extraterrestrial', 'giant monster', 'kaiju', 'giant', 'supervillain', 'kyodai hero', 'ultraman', 'henshin heroes', 'ultraman gaia', 'tokusatsu']",Unknown,Ultraman Gaia (1998)
95499,Kyuukyuu Sentai GoGoFive,1999-02-21,"Grandiene has been waiting for the day of resurrection, the day when the planets are in the alignment of the Grand Cross. Her children descend to the Earth to make it a realm of darkness for her. Ten years prior, Doctor Tatsumi of the Tatsumi Disaster Prevention Institute predicted this event, but nobody believed him. He left his family so he could secretly develop and construct the Rescue System. Now in 1999, Doctor Tatsumi appears again to give the means to save the world to his children as the GoGoFive team.",0.12844890137490933,0.8,0.04186046511627907,https://image.tmdb.org/t/p/w500/tY97Q3HvnookkJHzZzPlfoUrJdm.jpg,https://image.tmdb.org/t/p/w780/e5lVOuyU5y0KGo9CQ15IY6s9Kfb.jpg,"['Sci-Fi & Fantasy', 'Action & Adventure', 'Kids']",PG,"['monster', 'hero', 'superhero', 'mecha', 'giant robot', 'giant monster', 'rescue team', 'superhero team', 'kaiju', 'emergency services', 'superhero family', 'super sentai', 'henshin heroes', 'tokusatsu']",Unknown,Kyuukyuu Sentai GoGoFive (1999)
